-469.0628763835,410.9821573893,-0.0830878988,
-469.6469319661,405.692565918,-0.0830878988,
-463.1717122396,438.9259541829,-6.0937639872,
-466.0816853841,429.0470174154,-5.836605072,
-460.5393880208,429.0306803385,-5.9263801575,
-456.6849873861,432.1529744466,-6.0132102966,
-457.8584289551,436.6219584147,-6.0787658691,
-462.9294535319,444.3539123535,-6.1529121399,
-478.4497884115,404.4534403483,-5.0996538798,
-477.0890197754,404.0675354004,-3.4508539761,
-477.3244934082,403.6049194336,-5.1281687419,
-479.2393595378,403.8661397298,-5.0842755636,
-480.3475545247,403.6167704264,-5.0688972473,
-482.0098571777,403.2427164714,-5.0810470581,
-476.9306640625,403.4199523926,-1.7735392104,
-476.2684224447,403.496693929,-0.0830878988,
-477.4409891764,402.6231587728,-5.1295382182,
-478.3889160156,402.6834411621,-5.1010233561,
-476.1100667318,402.8491109212,-1.7735392104,
-476.7958780924,401.9513956706,-5.142674764,
-475.8587849935,402.36231486,-5.1724611918,
-475.4478251139,402.9258524577,-3.4820098802,
-478.5101928711,401.8360392253,-4.2537078857,
-479.1469421387,401.4169108073,-3.405022939,
-480.1338602702,402.0149434408,-4.2369600932,
-477.718149821,400.9224446615,-4.2704556783,
-476.9517618815,401.0980834961,-5.1309076945,
-478.1144002279,399.8115234375,-4.2449366252,
-476.6838684082,399.9291280111,-5.1174443563,
-477.6062520345,398.9708251953,-5.0801582336,
-478.8701171875,399.911529541,-3.3962516785,
-465.4501037598,409.2735900879,-1.9211463779,
-465.141204834,407.1753234863,-3.7592048571,
-462.0101928711,408.0168558757,-5.5972633362,
-472.1213989258,467.5283203125,-6.3150685628,
-476.5480244954,474.2374369303,-6.2375119527,
-472.4282531738,473.2121988932,-6.5040512085,
-473.3303934733,458.7877604167,-6.1637916565,
-466.4908243815,457.5748901367,-6.2353808085,
-463.3457234701,461.3965555827,-6.354133606,
-466.7794799805,466.0324503581,-6.4338213603,
-464.000986735,453.3528849284,-6.2650527954,
-414.6512552897,463.2400716146,-5.677570343,
-413.3311055501,461.8424987793,-5.6586151123,
-414.0542093913,464.8292032878,-5.6424776713,
-411.7973937988,463.2442016602,-4.6823336283,
-412.9046630859,464.2513326009,-3.786055247,
-411.6267903646,462.4244995117,-5.6021550496,
-412.798034668,465.1074015299,-4.7037010193,
-416.3806864421,462.6694030762,-5.741230011,
-415.7215576172,461.3584696452,-3.1391194661,
-413.8215230306,461.1094360352,-3.0723126729,
-419.7905883789,464.6485188802,-5.7751197815,
-415.1717427572,468.2376505534,-5.6371548971,
-419.1786905924,468.6276346842,-5.7061373393,
-416.9605712891,461.5208638509,-0.5230471293,
-416.1075032552,460.2755635579,2.126914978,
-413.1605021159,461.0227966309,-0.4562403361,
-413.2168070475,460.6098327637,2.126914978,
-414.2637736003,459.6135660807,2.126914978,
-410.5834960938,463.0931396484,-3.7593650818,
-411.6907653809,464.1002705892,-2.8630867004,
-486.4689534505,386.4584350586,-3.9048411051,
-486.5161234538,385.9606018066,-3.1165466309,
-485.8995666504,385.400197347,-3.1165466309,
-485.701772054,383.9468282064,-4.7151082357,
-485.2358398438,385.3376261393,-3.9220568339,
-487.7585449219,383.3163045247,-4.6930567424,
-485.8523966471,385.898030599,-2.3330879211,
-484.2232767741,387.1923624674,-2.3330879211,
-484.7010396322,389.2293701172,-2.3330879211,
-488.0979105632,397.6029052734,-4.9950536092,
-486.3798014323,399.8961385091,-5.0751482646,
-486.4873046875,395.9715677897,-4.9149589539,
-483.6582946777,395.5382080078,-4.9722646077,
-482.0006713867,397.050374349,-5.0314381917,
-482.0033671061,400.0263366699,-5.0420773824,
-483.2783610026,401.0996297201,-5.0629984538,
-491.7307434082,396.6393737793,-4.9318644206,
-488.858388265,403.0436604818,-5.1053466797,
-493.989054362,403.9519551595,-5.0088106791,
-495.1433003743,399.8409016927,-4.9154230754,
-487.6687316895,393.5181986491,-4.8650627136,
-484.571879069,382.8692423503,-4.7379391988,
-483.275777181,384.1817830404,-4.8010991414,
-483.7419433594,385.1967976888,-3.9948094686,
-483.3731892904,380.2473042806,-4.7358474731,
-489.4822998047,379.8867085775,-4.71301651,
-486.2268371582,377.8952941895,-4.7329762777,
-481.8956400553,383.5846862793,-4.8518002828,
-481.5271199544,381.0410054525,-4.7990074158,
-482.9117736816,385.118540446,-3.1892992655,
-482.776550293,386.553700765,-2.3330879211,
-485.835723877,393.1784769694,-4.0210711161,
-484.2573547363,393.9335428874,-3.1770795186,
-486.4180908203,392.3297729492,-4.8650627136,
-482.7638244629,393.7924092611,-4.07837677,
-485.9205627441,392.2822774251,-3.1770795186,
-484.3421936035,393.0373433431,-2.3330879211,
-486.5029296875,391.4335734049,-4.0210711161,
-487.0004577637,391.481068929,-3.1770795186,
-482.9838765462,391.4610392253,-2.3330879211,
-483.64159139,359.7904866536,-4.6603864034,
-482.9948628743,360.3434041341,-3.7359759013,
-483.519917806,358.5897013346,-4.6692682902,
-482.8169352214,360.0000406901,-2.808971405,
-482.2652994792,359.5432027181,-3.7523206075,
-482.3215535482,358.6857808431,-4.6882069906,
-484.5610961914,360.5640055339,-4.6515045166,
-483.0589904785,361.0594380697,-2.8000895182,
-483.800567627,361.4895935059,-4.6615498861,
-482.9451904297,361.4321085612,-3.7345453898,
-485.3484802246,356.4098510742,-4.6030248006,
-487.3615824382,360.299407959,-4.5544916789,
-488.2706400553,357.3460388184,-4.4971300761,
-482.4962768555,360.3839823405,-1.873085022,
-482.5604044596,361.100016276,-1.873085022,
-481.89159139,359.4297281901,-2.8164342244,
-481.9446411133,359.9271443685,-1.873085022,
-481.3878885905,357.9241434733,-4.709197998,
-481.1176757813,355.1070861816,-4.7086168925,
-483.8799031576,353.688873291,-4.6213823954,
-483.9024047852,362.6899210612,-4.6912981669,
-486.0880533854,364.5031840007,-4.7135950724,
-488.786702474,363.0382588704,-4.5868339539,
-480.0023701986,385.2565409342,-4.9186414083,
-478.005065918,383.2666625977,-0.622631073,
-480.6131490072,381.4589233398,-0.622631073,
-477.0257670085,384.5205993652,-4.9098803202,
-475.5784301758,383.0495605469,-2.7534154256,
-480.7945963542,379.4340820313,-2.7093836466,
-481.9463806152,386.4754435221,-3.1892992655,
-480.4171142578,387.2105407715,-4.9582328796,
-481.8111572266,387.9106038411,-4.0851020813,
-478.186513265,381.2418212891,1.5169143677,
-482.7029622396,362.8133646647,-4.7075614929,
-482.1432596842,362.1666361491,-3.7508087158,
-482.4873250326,361.9857076009,-2.8075408936,
-481.9303588867,363.7295430501,-4.7304484049,
-481.429494222,362.2338358561,-2.8163528442,
-481.0009562174,362.9690856934,-4.7278912862,
-481.0597941081,362.120107015,-3.7705485026,
-481.8939921061,366.0940755208,-4.7439333598,
-484.8522440592,366.9911600749,-4.7433433533,
-482.1025390625,361.6536153158,-1.873085022,
-481.3887736003,361.7208150228,-1.873085022,
-479.8017883301,363.0780944824,-4.7415008545,
-478.6353556315,364.5027770996,-4.7552007039,
-479.7981567383,366.7583007813,-4.7550760905,
-480.6131998698,358.8489990234,-4.7301890055,
-481.1731567383,359.4971618652,-3.773311615,
-479.4144083659,358.968343099,-4.7437171936,
-480.8284301758,359.6780700684,-2.8299624125,
-480.3682352702,360.2306416829,-3.7868398031,
-479.5141703288,360.1690775553,-4.7437171936,
-477.9331563314,357.7351074219,-4.7325795492,
-478.861735026,354.7987060547,-4.7184702555,
-481.2262064616,359.9945780436,-1.873085022,
-480.2527669271,360.6023050944,-2.8299624125,
-480.766011556,360.5471496582,-1.873085022,
-481.4055074056,392.2161051432,-3.2343851725,
-479.9620056152,392.1030375163,-5.0454088847,
-478.7401428223,394.2615763346,-5.0527712504,
-481.5407206217,390.7809346517,-4.1301879883,
-480.0195515951,396.027943929,-5.0407155355,
-477.3091328939,389.2677408854,-3.1462186178,
-474.5021057129,386.9754740397,-4.049349467,
-478.7031758626,389.9678039551,-5.0172424316,
-477.1244608561,391.2899068197,-4.091439565,
-473.0547688802,385.5044352214,-4.9267997742,
-475.7966410319,391.1688130697,-2.2430877686,
-471.5104064941,386.7053731283,-3.1462186178,
-472.9896138509,388.876546224,-2.2430877686,
-475.6119689941,393.1909790039,-3.1883087158,
-476.5699971517,394.9528605143,-5.0869178772,
-474.8853251139,393.9953308105,-5.1191965739,
-474.2841491699,393.0698852539,-4.1537526449,
-473.3615315755,380.4918619792,-0.6138699849,
-470.1593017578,384.1800028483,-4.9285519918,
-469.7424418132,381.4094950358,-4.9028714498,
-471.4003092448,378.9222920736,-4.86977005,
-473.5712687174,378.1512654622,-2.7389856974,
-475.9696146647,378.6841227214,1.5169143677,
-475.2950134277,400.0113627116,-5.1472307841,
-474.8754781087,398.1490783691,-5.1422233582,
-477.8630472819,397.5071411133,-5.0546391805,
-476.5211283366,396.6031595866,-5.0869178772,
-474.6258138021,401.5912373861,-5.1904805501,
-470.8097839355,401.2417093913,-5.2310829163,
-473.2824198405,402.2628377279,-5.236966451,
-470.2686462402,399.0015055339,-5.1795895894,
-472.7327067057,397.5968119303,-5.1624463399,
-479.1913248698,397.6232096354,-5.0425834656,
-479.690246582,399.186899821,-4.219417572,
-468.6149393717,385.3809407552,-4.0511016846,
-468.7111714681,384.3266092936,-3.1479708354,
-467.3833312988,384.2056376139,-2.2430877686,
-464.1803588867,387.0129394531,-2.2430877686,
-465.2621154785,390.2108561198,-2.2430877686,
-469.848063151,390.6290588379,-2.2430877686,
-480.5211690267,400.5675964355,-4.2281888326,
-467.4795633952,383.1513061523,-3.1479708354,
-466.9664713542,381.4351298014,-4.9303042094,
-466.1517232259,383.0303344727,-4.0528539022,
-479.676361084,361.884979248,-4.7410354614,
-480.5058288574,361.6622416178,-3.7841580709,
-478.753499349,361.107615153,-4.7437171936,
-476.0225626628,361.364847819,-4.7721405029,
-475.7789916992,363.5668945313,-4.7831586202,
-480.3215637207,361.3181050618,-2.8299624125,
-480.8348083496,361.2629496257,-1.873085022,
-475.3019816081,359.1930745443,-4.7610028585,
-464.0440368652,381.1688944499,-5.0240186056,
-463.229288737,382.7640991211,-4.1465682983,
-463.9047749837,378.0576578776,-4.9909172058,
-468.4850769043,375.8366902669,-4.8641014099,
-461.6346944173,382.6188354492,-3.2416852315,
-461.3541564941,385.69237264,-2.2430877686,
-459.7595621745,385.5471089681,-4.3441149394,
-460.5918986003,377.1349995931,-5.1341196696,
-456.3018493652,387.7229105632,-5.4465446472,
-453.7272847493,384.378306071,-5.3647677104,
-456.281463623,379.8299051921,-5.2829907735,
-459.4790242513,388.6206461589,-3.3455174764,
-468.7402140299,359.9379170736,-4.8551343282,
-466.3406677246,358.7919209798,-4.8661829631,
-470.6578267415,364.1035359701,-4.8266805013,
-464.3081054688,362.1057332357,-0.6801528931,
-465.3278198242,360.619934082,-0.6801528931,
-467.5638326009,365.7363891602,-4.8374989827,
-463.322672526,363.7284545898,-4.8700027466,
-462.9974060059,362.4354044596,-2.777217865,
-465.0368347168,359.4638061523,-2.7731679281,
-470.9373575846,357.6961568197,-4.8004748027,
-467.2479451497,353.2005818685,-4.8113276164,
-470.6713968913,354.2611897786,-4.7609138489,
-464.9516398112,354.8430480957,-4.8617413839,
-465.8869628906,356.9892883301,-4.861937205,
-474.5151570638,365.6049906413,-4.7941767375,
-473.398223877,357.6519063314,-4.749865214,
-464.0171203613,360.949605306,1.4169120789,
-467.1595967611,369.6695861816,-4.832215627,
-470.8657633464,372.7250671387,-4.8312123617,
-476.8368225098,369.0063069661,-0.5809809367,
-474.2004597982,371.1294759115,-0.5809809367,
-477.7636922201,368.1701558431,-4.7656288147,
-479.263458252,369.2237345378,-2.6677335103,
-473.9907328288,373.4700724284,-2.7060966492,
-463.2437032064,368.9547017415,-2.7676544189,
-463.8249003092,371.2651774089,-0.6748695374,
-462.0472310384,374.1690266927,-0.6748695374,
-459.6883646647,374.7624003092,-2.9155222575,
-462.3372395833,365.351175944,-2.7729377747,
-460.88768514,369.5605163574,1.4169120789,
-462.0119730632,364.0581258138,-0.6801528931,
-459.9812215169,365.9569905599,1.4169120789,
-459.1100158691,372.4643656413,1.4169120789,
-476.6270955404,371.3469034831,1.5169143677,
-458.6801147461,363.8540649414,1.4169120789,
-460.8242492676,360.009958903,1.4169120789,
-462.8198038737,359.3340352376,1.4169120789,
-483.4857991536,349.324625651,-4.5866419474,
-479.0721028646,347.2842712402,-4.6416664124,
-476.4973856608,349.8499348958,-4.6862602234,
-476.8828328451,352.9043375651,-4.7073326111,
-468.0627543132,402.7810160319,-5.3606707255,
-469.6029561361,403.9102071126,-3.6580835904,
-463.9704488118,401.4572753906,-5.3649495443,
-467.2176310221,404.4936319987,-1.9211463779,
-459.9943135579,404.0114237467,-5.5004208883,
-472.920715332,403.2187194824,-1.8200251112,
-473.8531494141,403.1106567383,-3.5284957811,
-465.0493977865,397.2659606934,-5.2123349508,
-468.6005655924,396.3494974772,-5.1565628052,
-483.1660970052,290.6187438965,-4.2397664388,
-480.9856262207,290.4187520345,-4.2294553121,
-484.5682373047,288.6586608887,-4.1954854329,
-481.6546223958,288.1601664225,1.5989939372,
-482.321858724,287.6276652018,-1.2451756795,
-483.3891906738,287.0956319173,-4.1290524801,
-480.6537679036,288.9900105794,-4.1992174784,
-480.9879557292,288.1594746908,-1.2989260356,
-484.3928120931,294.9065348307,-4.2605323792,
-479.0360921224,292.9747619629,-4.2809257507,
-481.2636617025,296.4327087402,-4.2993202209,
-488.6386617025,288.695719401,-4.1814422607,
-487.9936523438,296.1074727376,-4.2431004842,
-490.8373616536,291.8567403158,-4.2082913717,
-481.6551920573,287.6269734701,4.4969139099,
-482.3224283854,287.0944722493,1.6527442932,
-454.4508361816,454.5917663574,-6.2053349813,
-454.0893554688,459.8321024577,-6.1837615967,
-458.1362508138,451.7075398763,-6.279200236,
-457.3914693197,462.3055216471,-6.3467076619,
-450.1430155436,454.156829834,-6.0143648783,
-449.9872436523,461.6552937826,-5.9517847697,
-447.6766662598,458.5539652507,-5.8398297628,
-448.9816894531,446.43262736,-6.0994974772,
-447.5207926432,450.757425944,-5.9966023763,
-453.9993082682,444.3860473633,-6.1503779093,
-458.3134053548,446.6812032064,-6.1965357463,
-418.4239400228,460.0369466146,-0.5230471293,
-420.5879516602,459.4934082031,-5.8471934001,
-418.6482950846,458.3906351725,-3.1730092367,
-422.5344848633,462.9564412435,-5.8471934001,
-417.5708719889,458.7916463216,2.126914978,
-412.5557861328,460.5231933594,-0.4562403361,
-410.8517659505,461.1030375163,-5.5922660828,
-411.951365153,460.0214335124,-5.6158091227,
-412.6120910645,460.1102294922,-3.0393956502,
-409.2629597982,463.7981058757,-3.7593650818,
-409.2309366862,461.5093383789,-5.5623029073,
-408.6854248047,463.5357666016,-5.5668690999,
-409.1563212077,464.6541341146,-4.6770108541,
-410.3702290853,464.8052368164,-2.8630867004,
-411.3469441732,459.5196736654,-3.0326538086,
-412.0076700846,459.6084696452,-0.4562403361,
-409.6668599447,459.2938842773,-3.025911967,
-408.6504516602,460.201944987,-5.5791041056,
-411.8675537109,458.1484069824,2.126914978,
-408.6475016276,459.1568908691,-0.4494984945,
-408.6428527832,457.5926818848,2.126914978,
-410.182820638,456.35840861,2.126914978,
-413.5189412435,457.6539001465,2.126914978,
-410.5398254395,439.9618326823,-5.4213816325,
-407.9207661947,435.7161865234,-5.2107963562,
-408.9676513672,443.6119181315,-5.5625279744,
-405.1656595866,441.5358378092,-5.3404642741,
-404.8177998861,437.3321634928,-5.1889953613,
-414.3647969564,438.732035319,-5.4072341919,
-414.9794311523,433.5342203776,-5.2233670553,
-411.615427653,431.0901489258,-5.1843783061,
-408.3817342122,432.0423177083,-5.1576601664,
-417.283396403,441.9407653809,-5.6423606873,
-417.5815226237,447.0987243652,-5.8489990234,
-409.3067830404,446.9439798991,-5.6551513672,
-413.6698506673,449.0976053874,-5.75501887,
-483.1871032715,479.4121805827,-6.1497853597,
-477.2366536458,478.6278279622,-6.3579025269,
-425.2122497559,432.2512410482,-5.5564155579,
-423.5570576986,434.5016886393,-3.3174743652,
-426.8674418132,430.000793457,-3.1614519755,
-425.5496114095,429.7980651855,-0.9225107829,
-423.8944193522,432.0485127767,-0.9225107829,
-426.9466756185,434.4942932129,-5.6519063314,
-421.6968994141,436.7470703125,-1.0880482992,
-420.5999348958,439.1022542318,-5.6772244771,
-420.1741027832,436.539276123,-3.2822608948,
-423.56934611,442.8559061686,-5.8838628133,
-426.7380981445,440.2905985514,-5.8138160706,
-429.6124471029,430.4230753581,-3.3020553589,
-430.0290425618,432.4633992513,-5.6269721985,
-426.2578633626,429.578704834,1.3069152832,
-431.0396219889,430.6426289876,-1.0631141663,
-431.3749898275,428.2989196777,1.3069152832,
-429.4959513346,426.6959737142,1.3069152832,
-427.1238301595,428.3980407715,1.3069152832,
-422.2445780436,432.7638041178,1.3069152832,
-420.3844197591,435.009185791,1.3069152832,
-421.9986572266,429.6121114095,1.3069152832,
-423.7258199056,428.2880147298,1.3069152832,
-425.0173543294,428.767171224,1.3069152832,
-418.8616231283,434.8013916016,-0.8872973124,
-417.6825154622,432.6498819987,-5.2397626241,
-419.0719401042,433.2713012695,-3.0635299683,
-422.3446756999,447.8060709635,-5.8897501628,
-418.1031392415,429.5897115072,-5.2474276225,
-417.0639343262,426.3934834798,-5.3054860433,
-412.929087321,429.584391276,-0.6426506042,
-415.4642028809,427.3021443685,-0.6426506042,
-410.7441914876,429.2918294271,-2.9112078349,
-415.8144226074,424.727335612,-2.9902750651,
-419.4925638835,430.211130778,-3.0711949666,
-419.7028706868,428.6810506185,-0.8949623108,
-420.7694295247,427.2672424316,-0.8949623108,
-421.6256815592,427.3835144043,-3.1208470662,
-421.337483724,426.294921875,-5.3551381429,
-419.2317199707,424.5125020345,-5.3635444641,
-420.5591227214,428.7973225911,1.3069152832,
-410.8984375,428.1618143717,1.6469154358,
-413.4335530599,425.8795674642,1.6469154358,
-430.7801106771,441.471883138,-5.7189445496,
-433.560546875,433.7720540365,-5.7580604553,
-434.5201924642,436.9842325846,-5.6881230672,
-425.6321716309,451.7049051921,-5.8956375122,
-431.1116739909,450.3386332194,-5.8700853984,
-432.9631551107,445.2658996582,-5.7693265279,
